Date,Price,Volume
2022-02-11,18.96,1383736959.34
2022-02-12,18.82,982928210.27
2022-02-13,18.83,741039937.51
2022-02-14,18.71,834381954.04
2022-02-15,20.14,891617857.39
2022-02-16,19.80,890277873.58
2022-02-17,18.11,1081608217.34
2022-02-18,17.85,918690490.78
2022-02-19,17.89,590901300.46
2022-02-20,16.93,883758627.59
2022-02-21,16.19,1330919933.84
2022-02-22,16.56,1116940495.51
2022-02-23,16.01,1280516750.89
2022-02-24,16.17,2249049472.11
2022-02-25,17.25,1228501074.39
2022-02-26,18.02,1418827902.10
2022-02-27,17.47,1354421088.04
2022-02-28,18.94,1791272324.23
2022-03-01,18.88,1659644222.87
2022-03-02,18.59,1205395336.32
2022-03-03,18.02,1037430689.49
2022-03-04,16.76,1047537593.75
2022-03-05,17.31,757666760.90
2022-03-06,16.98,737656666.68
2022-03-07,16.43,944798571.86
2022-03-08,16.95,874178606.96
2022-03-09,17.87,857533886.72
2022-03-10,16.98,750062050.58
2022-03-12,18.15,994605788.99
2022-03-13,17.25,707977397.46
2022-03-14,17.70,728004972.52
2022-03-15,17.83,673341298.89
2022-03-16,19.05,1201525130.10
2022-03-17,18.75,804681001.43
2022-03-18,18.99,751608988.92
2022-03-19,19.36,833974877.55
2022-03-20,18.64,688372540.70
2022-03-21,18.80,726848267.70
2022-03-22,20.25,1206899926.27
2022-03-23,21.00,1321882560.38
2022-03-24,21.25,1230204385.01
2022-03-25,20.55,887840772.77
2022-03-26,20.89,559036946.46
2022-03-27,22.45,766114012.61
2022-03-28,21.97,1265796273.71
2022-03-29,22.49,1167942746.06
2022-03-30,22.47,1114497680.81
2022-03-31,21.30,1190050412.69
2022-04-01,22.02,1125808776.60
2022-04-02,22.64,1394919293.53
2022-04-03,23.21,1135251124.25
2022-04-04,22.66,1108582879.15
2022-04-05,21.79,954861205.79
2022-04-06,19.84,1143523884.32
2022-04-07,20.43,819238352.83
2022-04-08,19.40,776611555.69
2022-04-09,19.79,501767578.54
2022-04-10,19.29,599807809.90
2022-04-11,17.19,998107922.57
2022-04-12,17.79,773573438.54
2022-04-13,18.20,657673530.22
2022-04-14,17.93,631848192.30
2022-04-15,18.35,507063068.64
2022-04-16,18.63,424249981.78
2022-04-17,17.78,473113232.91
2022-04-18,18.17,712879607.68
2022-04-19,18.90,565507514.37
2022-04-20,19.09,830807797.15
2022-04-21,18.19,772305839.70
2022-04-22,18.30,629068407.85
2022-04-23,18.73,625753368.27
2022-04-24,18.16,576662878.47
2022-04-25,18.12,799411357.66
2022-04-26,16.65,787835543.58
2022-04-27,16.95,616421237.69
2022-04-28,17.00,609272520.03
2022-04-29,16.16,573927608.52
2022-04-30,14.52,689300173.91
2022-05-01,15.38,707973556.02
