Date,Price,Volume
2016-03-11,1.00,92528.20
2016-03-12,1.00,253278.00
2016-03-13,1.00,209067.00
2016-03-14,1.00,369834.00
2016-03-15,1.00,72351.70
2016-03-16,1.00,74772.90
2016-03-17,1.00,219091.00
2016-03-18,1.00,326978.00
2016-03-19,1.00,119685.00
2016-03-20,1.00,82858.40
2016-03-21,1.00,188116.00
2016-03-22,1.00,118249.00
2016-03-23,1.00,82969.80
2016-03-24,1.00,108214.00
2016-03-25,1.00,32068.20
2016-03-26,1.00,43612.20
2016-03-27,1.00,111330.00
2016-03-28,1.00,112757.00
2016-03-29,1.00,1042210.00
2016-03-30,1.00,204201.00
2016-03-31,1.00,147747.00
2016-04-01,1.00,50032.90
2016-04-02,1.00,103658.00
2016-04-03,1.00,99266.70
2016-04-04,1.00,486533.00
2016-04-05,1.00,115498.00
2016-04-06,1.00,82047.90
2016-04-07,1.00,44184.90
2016-04-08,1.00,441626.00
2016-04-09,1.00,117876.00
2016-04-10,1.00,173469.00
2016-04-12,1.00,430502.00
2016-04-13,1.00,173569.00
2016-04-14,1.00,349208.00
2016-04-15,1.00,79197.10
2016-04-16,1.00,66410.80
2016-04-17,1.00,121920.00
2016-04-18,1.00,160979.00
2016-04-19,1.00,116370.00
2016-04-20,1.00,103226.00
2016-04-21,1.00,278840.00
2016-04-22,1.00,143608.00
2016-04-23,1.00,512936.00
2016-04-24,1.00,68016.00
2016-04-25,1.00,298864.00
2016-04-26,1.00,515109.00
2016-04-27,1.00,481952.00
2016-04-28,1.00,544476.00
2016-04-29,1.00,146006.00
2016-04-30,1.00,454278.00
2016-05-01,1.00,49005.50
2016-05-02,1.00,193440.00
2016-05-03,1.00,408428.00
2016-05-04,1.00,215176.00
2016-05-05,1.00,753773.00
2016-05-06,1.00,2747610.00
2016-05-07,1.00,73082.80
2016-05-08,1.00,80058.70
2016-05-09,1.00,324466.00
2016-05-10,1.00,6102180.00
2016-05-11,1.00,270254.00
2016-05-12,1.00,168513.00
2016-05-13,1.00,62149.40
2016-05-14,1.00,61320.20
2016-05-15,1.00,219450.00
2016-05-16,1.00,567230.00
2016-05-17,1.00,178706.00
2016-05-18,1.00,229307.00
2016-05-19,1.00,329926.00
2016-05-20,1.00,261677.00
2016-05-21,1.00,167338.00
2016-05-22,1.00,104196.00
2016-05-23,1.00,190548.00
2016-05-24,1.00,153609.00
2016-05-25,1.00,209870.00
2016-05-26,1.00,5707670.00
2016-05-27,1.00,707718.00
2016-05-28,1.00,613257.00
2016-05-29,1.00,705697.00
2016-05-30,1.00,422532.00
2016-05-31,1.00,2580270.00
2016-06-01,1.00,1030660.00
2016-06-02,1.00,223416.00
2016-06-03,1.00,2459760.00
2016-06-04,1.00,438311.00
2016-06-05,1.00,139775.00
2016-06-06,1.00,792495.00
2016-06-07,1.00,295779.00
2016-06-08,1.00,155586.00
2016-06-09,1.00,149115.00
2016-06-10,1.00,206234.00
2016-06-11,1.00,134797.00
2016-06-12,1.00,1030810.00
2016-06-13,1.00,1673420.00
2016-06-14,1.00,2479570.00
2016-06-15,1.00,1738970.00
2016-06-16,1.00,3547690.00
2016-06-17,1.00,6105470.00
2016-06-18,1.00,3759450.00
2016-06-19,1.00,1377470.00
2016-06-20,1.00,2855850.00
2016-06-21,1.00,3652970.00
2016-06-22,1.00,3966370.00
