Date,Price,Volume
2016-01-25,2.50,10739300.00
2016-01-26,2.28,13939200.00
2016-01-27,2.39,6961080.00
2016-01-28,2.53,4903850.00
2016-01-29,2.49,6662340.00
2016-01-30,2.45,3725080.00
2016-01-31,2.31,5847500.00
2016-02-01,2.21,3994100.00
2016-02-02,2.44,3451270.00
2016-02-03,2.53,3987750.00
2016-02-04,2.58,3552320.00
2016-02-05,2.54,2636700.00
2016-02-06,2.53,1921240.00
2016-02-07,2.96,7007060.00
2016-02-08,3.18,9725690.00
2016-02-09,4.04,17954000.00
2016-02-10,4.44,28640400.00
2016-02-11,6.01,26408200.00
2016-02-12,5.55,23360800.00
2016-02-13,5.39,24218800.00
2016-02-14,5.24,11226500.00
2016-02-15,5.29,13934200.00
2016-02-16,4.32,15889100.00
2016-02-17,3.76,15451000.00
2016-02-18,4.40,17054000.00
2016-02-19,4.74,7666320.00
2016-02-20,4.34,8631090.00
2016-02-21,4.65,6413550.00
2016-02-22,5.62,15056200.00
2016-02-23,5.59,13380600.00
2016-02-24,6.24,11426500.00
2016-02-25,6.10,21471800.00
2016-02-26,5.92,9526860.00
2016-02-27,6.43,8903210.00
2016-02-28,6.47,9851660.00
2016-02-29,6.34,7648020.00
2016-03-01,7.65,23098100.00
2016-03-02,8.47,29130200.00
2016-03-03,9.29,40314900.00
2016-03-04,10.41,35520100.00
2016-03-05,11.00,56439600.00
2016-03-06,11.38,39112000.00
2016-03-07,9.55,34085100.00
2016-03-08,9.85,25524300.00
2016-03-09,11.90,27540500.00
2016-03-10,11.31,26851500.00
2016-03-11,11.08,21002700.00
2016-03-12,13.53,48957300.00
2016-03-13,14.48,43915100.00
2016-03-14,12.45,58385100.00
2016-03-15,13.01,28404500.00
2016-03-16,12.52,24335500.00
2016-03-17,11.08,41650600.00
2016-03-18,11.00,53956800.00
2016-03-19,10.53,26735700.00
2016-03-20,10.32,17651100.00
2016-03-21,11.86,28572600.00
2016-03-22,11.27,19730300.00
2016-03-23,12.42,19353200.00
2016-03-24,11.23,26081800.00
2016-03-25,10.74,13782000.00
2016-03-26,10.97,9425480.00
2016-03-27,10.42,16744800.00
2016-03-28,11.67,23188300.00
2016-03-29,11.66,17684200.00
2016-03-30,11.95,19351200.00
2016-03-31,11.40,14966700.00
2016-04-01,11.66,11373100.00
2016-04-02,11.60,8682620.00
2016-04-03,11.62,5580550.00
2016-04-04,11.16,9599070.00
2016-04-05,10.44,20557300.00
2016-04-06,10.69,16997100.00
2016-04-07,10.07,13464500.00
2016-04-08,9.72,14660600.00
2016-04-09,9.15,16194800.00
2016-04-10,8.94,42613400.00
2016-04-11,8.64,15138100.00
2016-04-12,7.44,23190100.00
2016-04-13,8.04,31403300.00
2016-04-14,8.39,13590700.00
2016-04-15,8.24,12179000.00
2016-04-16,8.61,9888460.00
2016-04-17,9.31,24619600.00
2016-04-18,9.04,21084100.00
2016-04-19,8.71,12899100.00
2016-04-20,8.47,15634700.00
2016-04-21,8.10,13355400.00
2016-04-22,7.82,13309300.00
2016-04-23,8.29,14565200.00
2016-04-24,8.00,10786400.00
2016-04-25,7.55,18239900.00
2016-04-26,7.40,17667300.00
2016-04-27,7.76,19254500.00
2016-04-28,7.17,11576000.00
2016-04-29,7.46,8762080.00
2016-04-30,8.81,36573300.00
2016-05-01,8.85,16713800.00
2016-05-02,10.16,41019200.00
2016-05-03,9.31,21463900.00
2016-05-04,9.41,17622400.00
2016-05-05,9.83,18296200.00
2016-05-06,9.35,21510600.00
2016-05-07,9.37,10806500.00
2016-05-08,9.48,15031000.00
2016-05-09,9.30,13085300.00
2016-05-10,9.36,9321790.00
2016-05-11,10.00,15267500.00
2016-05-12,10.06,24137700.00
2016-05-13,10.51,31276900.00
2016-05-14,10.24,18808000.00
2016-05-15,9.96,9218400.00
2016-05-16,11.17,29079900.00
2016-05-17,12.20,37198700.00
2016-05-18,13.56,65389900.00
2016-05-19,14.77,53757500.00
2016-05-20,13.64,50544100.00
2016-05-21,14.02,24648400.00
2016-05-22,14.29,17938900.00
2016-05-23,13.46,23842800.00
2016-05-24,12.73,41560600.00
2016-05-25,12.53,27444700.00
2016-05-26,12.43,20764000.00
2016-05-27,11.30,57496400.00
2016-05-28,11.89,47274800.00
2016-05-29,12.35,28598400.00
2016-05-30,12.73,14733800.00
2016-05-31,14.08,42433400.00
2016-06-01,14.00,22471300.00
2016-06-02,13.74,10477200.00
2016-06-03,13.85,22981500.00
2016-06-04,13.74,15792400.00
2016-06-05,13.98,11088400.00
2016-06-06,13.93,8720400.00
2016-06-07,14.51,21421600.00
2016-06-08,14.42,16941800.00
2016-06-09,14.40,8256830.00
2016-06-10,13.91,11312900.00
2016-06-11,14.19,12176500.00
2016-06-12,15.74,38210300.00
2016-06-13,17.60,38023400.00
2016-06-14,18.89,64412200.00
2016-06-15,18.35,19393400.00
2016-06-16,20.59,38531000.00
2016-06-17,15.38,199408000.00
2016-06-18,11.33,133937000.00
2016-06-19,12.23,69783600.00
2016-06-20,11.84,58143600.00
2016-06-21,13.31,69245600.00
2016-06-22,13.10,96994096.00
2016-06-23,13.68,30806400.00
2016-06-24,14.33,33332900.00
2016-06-25,14.28,15383100.00
2016-06-26,13.85,14747600.00
2016-06-27,13.88,10994700.00
2016-06-28,12.18,43436600.00
2016-06-29,12.61,26982800.00
2016-06-30,12.46,15801300.00
2016-07-01,12.20,17236500.00
2016-07-02,12.13,8987070.00
2016-07-03,11.72,10588700.00
2016-07-04,11.47,12943500.00
2016-07-05,10.61,45526900.00
2016-07-06,10.53,18137300.00
