MeanRatio,VarRatio
-0.003511836734693796,12.580268027193968
0.001418974025974018,0.7599870842753669
-0.0048586920222633,0.7283267906916696
-0.004835079777365525,0.7264543261813057
-0.00014775324675353474,0.6598346235550004
0.0035521317254174622,2.656733971146229
0.001991630797773647,2.6621796079136324
0.00045864564007436215,0.2971400488568818
-0.00843230612244894,0.1609030416959965
-0.003991417439702882,1.734300861187469
-0.004074330241187418,1.8532267298346752
-0.004101447124304158,1.8948206911347678
-0.0041285640074213426,1.9359956933260505
-0.002740910946196662,1.1802585854967265
-0.0027065769944341067,1.1708787710976076
-0.003952703153989212,4.687909073132888
0.0028875528756955315,1.9034823128130305
0.014580261595547261,15.197458957439869
0.002450602968459892,2.5552293034041917
0.007618821892393601,0.37903653656344954
-0.0028859758812613823,7.757129528215262
-0.0038103061224490364,0.44482209534668915
-0.008483309833024366,1.6223228297248269
0.0011130649350650224,1.6947201919705883
0.0027656734693879415,0.920363951477727
-0.007392176252319027,2.3000385282208478
-0.007382858998144615,2.3070924287600882
-0.00736422448979579,2.3212295236992775
-0.007375717996289666,2.313942079545682
-0.007371890538033332,2.3208307947179287
-0.007832296846011166,7.116050381822726
-0.007802547309832875,6.6617200510437655
-0.00769955844155823,1.6064247080503515
-0.001728506493506643,0.8377444673740293
0.0023907773654918696,0.1519014027265968
-0.0014708886827456968,3.83573232376709
-0.0014588330241189773,3.7748852003895643
-0.0014226660482372644,3.603990682580414
-0.0016894619666045774,2.4803119576240973
-0.0006518218923934338,0.5306987953272849
-0.0011749758812618083,0.818659036331836
-0.012786961038961042,1.6239404483500606
0.005589454545454675,0.48021057094767444
-0.0028072987012985884,4.018475569698954
-0.0019122411873837564,0.2600459662357167
-0.004920701298701369,3.7572440830386418
-0.002336096474953475,1.4219016977226737
-0.0053098200371057835,0.6905756861370973
-0.0003072745825600798,0.08057016896459784
-0.005920256029684712,3.560033727841502
-0.0012316623376624758,1.0205380248991398
-0.001236168831168838,1.0135958104146399
0.0019783320964750217,1.4052617593608703
-0.009905569573284034,0.8428704322576531
0.003280549165120439,0.9366552947475529
-0.01612058070500899,16.06622666547008
-0.005485827458255876,1.5561351781200994
-0.0010362597402597817,1.4049303990866167
0.0036106178107606635,1.3211457667547661
-0.009270046382189312,0.30583016557567155
-0.0030040000000000067,1.1085476740814728
-0.0036839999999997985,1.4647210201466372
0.0003208163265306929,0.9490591134297056
0.0045077384044527324,2.419199183034256
0.0019543116883116163,4.534003372180839
0.0011826679035247256,1.5230967364240628
0.001199512059369301,1.5080904252857716
0.008745541743970353,0.6007787846822623
-0.006511962894248824,2.3786356456525257
0.004020400742114849,1.955693257550422
0.006944259740259584,0.15204524874810113
-0.009754176252319113,0.7337094892923123
-0.007051402597402445,0.8841456879187413
-0.00725166975881264,1.5212836718209342
0.0007193951762523021,1.5249670027678
0.0012013116883118347,2.6354661620432704
-0.0073915231910945955,0.7500606143418798
-0.01018451762523176,4.938115954433872
-0.011286120593692162,3.0718032961159887
0.009295276437847777,0.8737824494175146
0.00877567717996297,1.1497545820085868
-0.02337151762523204,6.17732358460888
0.012147690166975922,0.24333812530315743
0.0021371781076064966,1.1596187081274123
0.006132508348794419,0.6305906515276178
0.006608211502783012,0.7389676188269549
-0.00019722634508356762,1.3720261967426912
-0.002569415584415591,1.4332365601625474
-0.0028069183673469222,1.4408727094963116
-0.003226235621521578,1.4506051947582945
-0.012866172541744048,3.7657126796016565
-0.00027817810760688566,1.0222501400609094
0.00010880519480527262,1.3304003557614885
0.005203530612244878,1.158398010109415
0.005738640074211432,1.1311887176036104
-0.006453042671614284,1.6443601315246936
-0.0031741948051946522,0.9626109617197715
-0.0023137513914657237,0.050605609077137036
-0.001462628942486388,0.8569735831340048
-0.001837474953617857,2.780691505345185
-0.006431884972170732,8.486397509552258
-0.007351667903524817,3.7570928290433576
0.00014466048237493645,5.565345559554151
0.004868897959183993,0.149678459976212
-0.0036053821892394478,1.0525809949065559
0.0007665324675323326,1.9169614593963007
0.0037766808905379534,0.7796141600420102
-0.007350443413729035,2.0422082579061014
-0.0017022968460111976,3.0326215503124008
0.0038802115027833928,0.7545140721851689
0.0029343487940629576,2.0373073309500436
0.012828166975881183,0.4956544854435442
0.01022164192949937,0.5989313958492419
0.002440315398886783,0.4274351128193738
0.000363807050092424,0.34374723141248953
-0.00035413729128008775,3.482579170880853
0.000606795918367764,1.0217438754461976
0.002569972170686441,0.4558094321701102
-0.005581621521336011,0.8234783185284293
-0.0014835751391466534,0.3255514693047191
-0.00031029313543595727,2.457573809623
-0.0034673432282004146,11.348886142045599
-0.007239482374768347,8.599009035920913
0.002504001855287763,1.3583267356235655
0.0018156066790353531,1.150149689773509
-0.000842089053803674,1.0051953977034698
-0.0013178348794065098,0.8029485812897037
-0.0028453729128015137,1.5564167367544157
0.002417213358070658,1.2859661042358044
0.000788944341372666,1.9206010866269716
0.0007724211502782019,1.9446004912432444
0.0007645732838585939,1.9527787710685764
7.131354359901643e-05,1.9989484998576994
-0.000709810760668006,20.689896708069345
-0.005188933209647528,1.2671884684822496
-0.003365107606679185,0.9220293853998359
-0.003406385899814568,0.9156098585758133
-0.00022069758812626183,0.3292717274567156
0.0026618181818183206,3.0984286437918436
0.000340185528757031,0.2310636545818156
-0.000374155844155899,0.8979958365823467
0.0037373617810758653,0.10399968357162796
0.0014648886827457464,1.8917147058644515
0.0018487717996287234,2.8044741897730607
0.0030930927643784134,2.64806100785325
-0.0034969517625229596,1.730248716556596
0.0012124935064934395,1.398888373109073
-0.0018573265306121023,0.8620652782712247
-0.00944202782931347,0.39188902867035547
-0.0034369424860853925,0.35001325098425135
0.002768434137291109,1.600443005733843
0.00024173098330249054,0.8378532754240807
0.004409469387754994,1.6546213439897783
0.0059670575139147974,3.2477795310846216
0.0008428441558441246,0.8123672143965148
0.012019135435992645,1.2365640084263443
0.017468858998144765,1.5549238565774666
0.01735496846011153,1.6041874770177613
0.011884103896103948,2.082947891124423
0.008222938775510169,2.6406994710597114
-0.00784440074211512,1.768225991267757
0.013141627087198349,1.3962872603532663
0.02357542115027811,9.1950457706234
0.02346793692022242,9.240832638794759
0.023252968460111045,9.3353258168792
0.022475448979591972,9.856711134877777
0.02239483858998126,9.954722812283197
0.02231422820037121,10.054342832871397
0.019331272727272752,11.495774742031518
0.019155686456400867,11.488251486111123
0.01826273098330211,11.504303638511628
0.018185467532467525,11.553861521238836
0.005837372912801175,8.29612967052154
0.00566319851577024,8.210300383175767
0.004542081632652906,7.746203387606567
0.004058985157699535,7.514503513890548
0.003907482374768234,7.478499098958147
0.003755979591836711,7.442216013778729
0.0036044768089054102,7.405649464518612
0.0034529740259738873,7.368794573751737
-0.0018209981447123713,8.049869914665674
-0.0019334545454543495,8.170156026189586
-0.0020459109461967717,8.29487182553757
-0.010144437847866561,3.9874103282351014
-0.012228705009276197,3.2308139787695236
-0.024697406307977676,0.08400970633817015
0.012082168831169193,6.4735775194090275
-0.01870876623376616,0.9345634417794957
-0.028992417439703155,0.7150747075787446
0.00963058441558462,16.187941101635737
0.010442834879406337,12.802503519379082
0.01876931354359912,1.3776297979532404
0.04879546567718007,6.786739637024012
0.04884416512059375,6.871904581774091
0.04890350649350683,6.9571707603460435
0.04908153061224474,7.227930561410144
0.0493746011131726,7.433544489279482
0.04939111317254197,7.444658071783264
0.04940762523191111,7.455820445033422
0.049434372912801505,7.488707259825958
0.04943745269016686,7.504327793061093
0.04958802782931371,7.563360945097687
0.0496039628942484,7.553361346014386
0.049637840445268866,7.5024280559778855
0.049635632653061146,7.489330438078358
0.04963342486085365,7.476288350443489
0.0497175176252318,7.421687290693091
0.04973525231910947,7.416411792214564
0.049743087198515834,7.411321717916686
0.04975092207792198,7.406243615223018
0.04975875695732812,7.401177452533653
