protocol,action_type,take_block_time,take_block_number,tx_hash,symbol,liquidated_urn_addr,maximum_acceptable_price_dai_per_collateral,price_dai_per_collateral,dai_paid,remaining_dai_to_raise,remaining_collateral,auction_start_block_time,auction_block_number,auction_tx_hash,user,starting_price_dai_per_collateral,collateral_to_sell,dai_to_raise,auction_id
maker,2.0_auction_take,2022/01/22 20:25:49,14057541,fbc6b5f475a0cc0b3ea108b4d4f952a0fb87e63ca2e5d3aa60e112692bd62fe3,ETH-A,a379bceb1b74f6d941e9c8877007df7b4fc872c2,2397.3405573022086631,2397.3405573022086631,17548.616077034155,0.0000000000000000000000000000000000000000000000000000000000000000,2.1799652958851697,2022/01/22 20:00:10,14057427,1efb979e0b61aba50bf27f094097ccaa98ce2d566bfa9421c20334c69b077ab4,8007281d6976969d19c30ff6e8da5bf61b7be5a3,2844.0120000000000000,9.5000000000000000,17548.616077034155,374
maker,2.0_auction_take,2022/01/22 20:25:03,14057539,29e8279f634d224fd03afbdf1f1f4d030305dfd6622aeafbfeb79c6e1fc5abe5,ETH-A,25342802b10c106d6319f78cf82a93cb2b93d261,2421.5561184870794577,2421.5561184870794577,301918.107907843942,0.0000000000000000000000000000000000000000000000000000000000000000,37.5206231303555614,2022/01/22 20:00:16,14057428,a43e0863fa6cafb94b4a286e6b844fba2a3d4a98c64d0d86ea9296a749971959,e0400cd8f2f669889c48e21f2ff5381d2962bb61,2844.0120000000000000,162.2000000000000000,301918.107907843942,376
maker,2.0_auction_take,2022/01/22 20:25:03,14057539,4514ffd1f503cd9aa58d4744e31795acb10fb381142bce88b1447ac1da10905a,ETH-A,90c9967fa90d92ee90ff920e9d45b78f02cebbd3,2421.5561184870794577,2421.5561184870794577,55632.663941690137,0.0000000000000000000000000000000000000000000000000000000000000000,7.0316842510765962,2022/01/22 20:00:16,14057428,a43e0863fa6cafb94b4a286e6b844fba2a3d4a98c64d0d86ea9296a749971959,e0400cd8f2f669889c48e21f2ff5381d2962bb61,2844.0120000000000000,30.0056155661385281,55632.663941690137,381
maker,2.0_auction_take,2022/01/22 20:24:56,14057538,8351f63961d3c33f4c0a832d6b14f3506fb48e4c6bbb4fd8dde5f0a69e73d915,ETH-A,a7e2cdeb3cfb2d4838d57b7c1da779d38191b571,2421.5561184870794577,2421.5561184870794577,54022.241093644646,0.0000000000000000000000000000000000000000000000000000000000000000,6.6911050372864242,2022/01/22 20:00:16,14057428,a43e0863fa6cafb94b4a286e6b844fba2a3d4a98c64d0d86ea9296a749971959,e0400cd8f2f669889c48e21f2ff5381d2962bb61,2844.0120000000000000,29.0000000000000000,54022.241093644646,379
maker,2.0_auction_take,2022/01/22 20:24:56,14057538,4553ae23b63302bbf9dae3789834a350f2d74756ba67fb8f4d0acbdfc90d5477,ETH-A,26c4c4e9277af85ca0db92d1a76477289bc5d3ac,2421.5561184870794577,2421.5561184870794577,68164.269697595537,0.0000000000000000000000000000000000000000000000000000000000000000,8.6510468631292069,2022/01/22 20:00:16,14057428,a43e0863fa6cafb94b4a286e6b844fba2a3d4a98c64d0d86ea9296a749971959,e0400cd8f2f669889c48e21f2ff5381d2962bb61,2844.0120000000000000,36.8000000000000000,68164.269697595537,380
maker,2.0_auction_take,2022/01/22 20:24:56,14057538,42353bea712b45291ad058c80963dd4a51bfa64e122ff54a22f38b713661d127,ETH-A,58cf61ded70b5336120eaca30d7a0a74f57dbcc5,2421.5561184870794577,2421.5561184870794577,87218.598867896528,0.0000000000000000000000000000000000000000000000000000000000000000,10.6824168426093429,2022/01/22 20:00:16,14057428,a43e0863fa6cafb94b4a286e6b844fba2a3d4a98c64d0d86ea9296a749971959,e0400cd8f2f669889c48e21f2ff5381d2962bb61,2844.0120000000000000,46.7000000000000000,87218.598867896528,378
maker,2.0_auction_take,2022/01/22 18:32:03,14057040,a178fbee9a49b864854455a1dc06fcea7965d76f68411901c753b92911c9b614,ETH-A,55f62c81fc2750ffbfe0be49d17210a61d20e51f,2357.0757185429361691,2357.0757185429361691,16950.000000000000,0.0000000000000000000000000000000000000000000000000000000000000000,1.9340648027556092,2022/01/22 18:00:05,14056891,3bd08b018c838ee5f0f23723e0198a5a55703bcda60a961f29b96f06cbedc214,e0400cd8f2f669889c48e21f2ff5381d2962bb61,2910.9480000000000000,9.7484669804409278,18433.977401970816,373
maker,2.0_auction_take,2022/01/22 18:30:33,14057035,31c5c06068c0de2a7f908e3fcea6028bead6b8c3374d796d088d6c4dec8585aa,ETH-A,55f62c81fc2750ffbfe0be49d17210a61d20e51f,2404.9300000000000000,2380.8845641847840092,1483.9774019708155218,16950.000000000000,9.1251787184671978,2022/01/22 18:00:05,14056891,3bd08b018c838ee5f0f23723e0198a5a55703bcda60a961f29b96f06cbedc214,e0400cd8f2f669889c48e21f2ff5381d2962bb61,2910.9480000000000000,9.7484669804409278,18433.977401970816,373
maker,2.0_auction_take,2022/01/22 12:27:23,14055406,4dd2d4e1aaf0f13d98384116c3019e7aad6b8390f78cfd6b7e57b8d482f83c1c,ETH-A,b0756f6b097c2251a680a0bb6b4fc59b23e2243b,2435.3247914342868813,2435.3247914342868813,60399.643671395624,0.0000000000000000000000000000000000000000000000000000000000000000,7.0439382194598242,2022/01/22 12:00:16,14055306,267d5f1fef1285adae655704db264b54985ada57707438d87496d911341c27ce,8007281d6976969d19c30ff6e8da5bf61b7be5a3,2918.2560000000000000,31.8454118807299483,60399.643671395624,372
maker,2.0_auction_take,2022/01/22 11:37:39,14055198,0cb3216240cd2a627ac28b84c07f0d96213938b1bdc88b3e6a79dadadc50e6dc,ETH-A,deb7e105c91772a92f3236b04b2cec774e4a7278,2417.0091838229344804,2417.0091838229344804,11344.526861653173,0.0000000000000000000000000000000000000000000000000000000000000000,1.2563782555804091,2022/01/22 11:08:30,14055052,30b86b6d7f9624bf9f742e9c475f2eccb7a0046aa810acb03d1969d85a7518ec,8007281d6976969d19c30ff6e8da5bf61b7be5a3,2925.5640000000000000,5.9500000000000000,11344.526861653173,371
