protocol,action_type,kick_time,kick_block_number,kick_hash,debt_auction_id,kick_lot,evt_index,dent_time,dent_block_number,dent_hash,dent_lot,deal_time,deal_block_number,deal_hash
maker,debt_auction,2020/03/19 17:07:00,9703353,903790472c52d7a123990671316d5a939cf5f812d9353d5f2dd23c6b7fdd2e35,18,250.0000000000000000,8,2020/03/19 17:07:43,9703357,3a1b80cc5faf8f19a57e7f4d54dd66faa68c9ea401660c7a0365e9c4eb2264ac,242.7184466019417476,2020/03/20 11:27:43,9708296,ff0c1b6f3a8bd7736a50782b5e216a1569be74e8367bd796665b853c3ff26d71
maker,debt_auction,2020/03/19 17:07:00,9703353,903790472c52d7a123990671316d5a939cf5f812d9353d5f2dd23c6b7fdd2e35,18,250.0000000000000000,8,2020/03/19 18:04:33,9703602,9e939ec479b883382e2e51425cff3bbd101416669fd8195816577bb90aa0e1e4,235.6489772834385899,2020/03/20 11:27:43,9708296,ff0c1b6f3a8bd7736a50782b5e216a1569be74e8367bd796665b853c3ff26d71
maker,debt_auction,2020/03/19 17:07:00,9703353,903790472c52d7a123990671316d5a939cf5f812d9353d5f2dd23c6b7fdd2e35,18,250.0000000000000000,8,2020/03/19 18:08:35,9703619,6a7c7b86e71fc8e442ab0cf7e502cde0409e1c5c2023c1a47ceea2044b477a6d,222.2222222222222222,2020/03/20 11:27:43,9708296,ff0c1b6f3a8bd7736a50782b5e216a1569be74e8367bd796665b853c3ff26d71
maker,debt_auction,2020/03/19 17:07:00,9703353,903790472c52d7a123990671316d5a939cf5f812d9353d5f2dd23c6b7fdd2e35,18,250.0000000000000000,8,2020/03/19 18:55:20,9703851,2ae828770e734c1332444f4d6631eff10736dc95b951957d9cb41c456c0f14e6,215.7400000000000000,2020/03/20 11:27:43,9708296,ff0c1b6f3a8bd7736a50782b5e216a1569be74e8367bd796665b853c3ff26d71
maker,debt_auction,2020/03/19 17:07:00,9703353,903790472c52d7a123990671316d5a939cf5f812d9353d5f2dd23c6b7fdd2e35,18,250.0000000000000000,8,2020/03/19 23:44:26,9705147,c77c058ebbfaab828f0817e29706ae43beb8bd1f232a03e790ca99b395c05722,208.3333333333333333,2020/03/20 11:27:43,9708296,ff0c1b6f3a8bd7736a50782b5e216a1569be74e8367bd796665b853c3ff26d71
maker,debt_auction,2020/03/19 17:07:00,9703353,903790472c52d7a123990671316d5a939cf5f812d9353d5f2dd23c6b7fdd2e35,18,250.0000000000000000,8,2020/03/20 04:16:58,9706316,82436318cdecab7f93817a1a21682cdefc1d3872ce5ff40742737d85e241fb3f,202.2653721682847896,2020/03/20 11:27:43,9708296,ff0c1b6f3a8bd7736a50782b5e216a1569be74e8367bd796665b853c3ff26d71
maker,debt_auction,2020/03/19 17:07:00,9703353,903790472c52d7a123990671316d5a939cf5f812d9353d5f2dd23c6b7fdd2e35,18,250.0000000000000000,8,2020/03/20 05:23:20,9706642,5612a5e9b7cfd06594d4367710db33a92da2c583d857a89999fffe492e2e4ed4,188.6792452830188679,2020/03/20 11:27:43,9708296,ff0c1b6f3a8bd7736a50782b5e216a1569be74e8367bd796665b853c3ff26d71
maker,debt_auction,2020/03/19 17:07:34,9703356,102085ffbc5b54b4941ca6f86528141b446fe5d122c82da403e72445fb2fb723,19,250.0000000000000000,98,2020/03/19 17:09:20,9703361,ae8a31180bd23d9df766272a55715893f5d7ac124238150de4a2bc8f8927f679,242.7184466019417476,2020/03/20 11:27:43,9708296,6923dde31bb8e58b8d72be31b2a33a27b98b36aeeaeb28dbaacaadfe8834a6ba
maker,debt_auction,2020/03/19 17:07:34,9703356,102085ffbc5b54b4941ca6f86528141b446fe5d122c82da403e72445fb2fb723,19,250.0000000000000000,98,2020/03/19 17:09:47,9703364,6354120d009526a59fd560d217f818ca8713c6b2b2e6caef0e9dec173c5c7f71,235.6489772834385899,2020/03/20 11:27:43,9708296,6923dde31bb8e58b8d72be31b2a33a27b98b36aeeaeb28dbaacaadfe8834a6ba
maker,debt_auction,2020/03/19 17:07:34,9703356,102085ffbc5b54b4941ca6f86528141b446fe5d122c82da403e72445fb2fb723,19,250.0000000000000000,98,2020/03/19 18:08:35,9703619,5b0dd6bb5c3748b30832069763a4b04000b2ef7596571c7370decab5b11ab65e,222.2222222222222222,2020/03/20 11:27:43,9708296,6923dde31bb8e58b8d72be31b2a33a27b98b36aeeaeb28dbaacaadfe8834a6ba
maker,debt_auction,2020/03/19 17:07:34,9703356,102085ffbc5b54b4941ca6f86528141b446fe5d122c82da403e72445fb2fb723,19,250.0000000000000000,98,2020/03/19 18:54:48,9703848,d48dfcc359244a89d9ecf374dff9e912aee805c8f72e507c9919b36af2f416bc,215.7400000000000000,2020/03/20 11:27:43,9708296,6923dde31bb8e58b8d72be31b2a33a27b98b36aeeaeb28dbaacaadfe8834a6ba
maker,debt_auction,2020/03/19 17:07:34,9703356,102085ffbc5b54b4941ca6f86528141b446fe5d122c82da403e72445fb2fb723,19,250.0000000000000000,98,2020/03/19 23:53:22,9705192,ca56df176befb2389829eba2a2b09cdac73341c510dd8f1a5996b70c2e647a46,208.3333333333333333,2020/03/20 11:27:43,9708296,6923dde31bb8e58b8d72be31b2a33a27b98b36aeeaeb28dbaacaadfe8834a6ba
maker,debt_auction,2020/03/19 17:07:34,9703356,102085ffbc5b54b4941ca6f86528141b446fe5d122c82da403e72445fb2fb723,19,250.0000000000000000,98,2020/03/20 04:17:55,9706323,86c6e29e060d3be89a9eaebb9aea469128806004cfee20cfb38d5124276a0f25,202.2653721682847896,2020/03/20 11:27:43,9708296,6923dde31bb8e58b8d72be31b2a33a27b98b36aeeaeb28dbaacaadfe8834a6ba
maker,debt_auction,2020/03/19 17:07:34,9703356,102085ffbc5b54b4941ca6f86528141b446fe5d122c82da403e72445fb2fb723,19,250.0000000000000000,98,2020/03/20 05:25:23,9706653,4d99e7d92a730abb922970353b042fd46a01804b633d9987d63bedf0a3bc44b9,188.6792452830188679,2020/03/20 11:27:43,9708296,6923dde31bb8e58b8d72be31b2a33a27b98b36aeeaeb28dbaacaadfe8834a6ba
maker,debt_auction,2020/03/19 17:16:58,9703390,8c355651403fb4c1094148931ca951267b9c5e109701ef1b47d8d7726b0b6a3b,20,250.0000000000000000,17,2020/03/19 17:18:23,9703393,922d1b167bfab18cdd551f8c1afadc1046b9c82a6f2d81fc48c9a926caf8cfd2,242.7184466019417476,2020/03/20 11:27:43,9708296,2d0e4b19baa3446f659bce7ef4aa8c40ccf89bbe341ba6435fe97daec80aa4ad
maker,debt_auction,2020/03/19 17:16:58,9703390,8c355651403fb4c1094148931ca951267b9c5e109701ef1b47d8d7726b0b6a3b,20,250.0000000000000000,17,2020/03/19 17:58:36,9703570,4d3bb300989c21a2502f4ab076bc337d23ec98c3bea01429ec9904a55d2782c9,235.6489772834385899,2020/03/20 11:27:43,9708296,2d0e4b19baa3446f659bce7ef4aa8c40ccf89bbe341ba6435fe97daec80aa4ad
maker,debt_auction,2020/03/19 17:16:58,9703390,8c355651403fb4c1094148931ca951267b9c5e109701ef1b47d8d7726b0b6a3b,20,250.0000000000000000,17,2020/03/19 18:08:35,9703619,3b147e75b8b8208ceb36d9ae72efd13fb3d20b2191be706f7428d20bb688368f,222.2222222222222222,2020/03/20 11:27:43,9708296,2d0e4b19baa3446f659bce7ef4aa8c40ccf89bbe341ba6435fe97daec80aa4ad
maker,debt_auction,2020/03/19 17:16:58,9703390,8c355651403fb4c1094148931ca951267b9c5e109701ef1b47d8d7726b0b6a3b,20,250.0000000000000000,17,2020/03/19 18:53:49,9703843,f34f86c85145b44a31cb582d081ca81c5e67123becf3efc9d8c04a52e0e43c9e,215.7400000000000000,2020/03/20 11:27:43,9708296,2d0e4b19baa3446f659bce7ef4aa8c40ccf89bbe341ba6435fe97daec80aa4ad
maker,debt_auction,2020/03/19 17:16:58,9703390,8c355651403fb4c1094148931ca951267b9c5e109701ef1b47d8d7726b0b6a3b,20,250.0000000000000000,17,2020/03/19 23:53:22,9705192,8e50a8bfcbbd10a03b0062ddf7716ac42b67ee0db6b17c9b4c292179744c62ae,208.3333333333333333,2020/03/20 11:27:43,9708296,2d0e4b19baa3446f659bce7ef4aa8c40ccf89bbe341ba6435fe97daec80aa4ad
maker,debt_auction,2020/03/19 17:16:58,9703390,8c355651403fb4c1094148931ca951267b9c5e109701ef1b47d8d7726b0b6a3b,20,250.0000000000000000,17,2020/03/20 04:19:15,9706329,d1498321f0ab1a5e019d6c207329556b7e7f45838447da621db778efd58c7ba9,202.2653721682847896,2020/03/20 11:27:43,9708296,2d0e4b19baa3446f659bce7ef4aa8c40ccf89bbe341ba6435fe97daec80aa4ad
maker,debt_auction,2020/03/19 17:16:58,9703390,8c355651403fb4c1094148931ca951267b9c5e109701ef1b47d8d7726b0b6a3b,20,250.0000000000000000,17,2020/03/20 05:25:34,9706654,2ae868aacf1c45d5b6cdc2a2ddadf8285692fcc09e66b5ec6685913ae5c98250,188.6792452830188679,2020/03/20 11:27:43,9708296,2d0e4b19baa3446f659bce7ef4aa8c40ccf89bbe341ba6435fe97daec80aa4ad
maker,debt_auction,2020/03/19 20:41:53,9704315,3e2c8cd28581b6fd4f3aab695524389367ffdbe3495d15ee9ee0343af5a6ec16,21,250.0000000000000000,2,2020/03/19 20:41:53,9704315,3e2c8cd28581b6fd4f3aab695524389367ffdbe3495d15ee9ee0343af5a6ec16,242.0000000000000000,2020/03/20 11:27:43,9708296,570d74c516b8791c06a1117c8577c6aac03a4c1bc90b3eac584533b438d6ae82
maker,debt_auction,2020/03/19 20:41:53,9704315,3e2c8cd28581b6fd4f3aab695524389367ffdbe3495d15ee9ee0343af5a6ec16,21,250.0000000000000000,2,2020/03/19 20:42:04,9704317,b269aa81cffb98b5c3c07852f1d21721fce84154ef440414c2e7a46991c86a22,222.2222222222222222,2020/03/20 11:27:43,9708296,570d74c516b8791c06a1117c8577c6aac03a4c1bc90b3eac584533b438d6ae82
maker,debt_auction,2020/03/19 20:41:53,9704315,3e2c8cd28581b6fd4f3aab695524389367ffdbe3495d15ee9ee0343af5a6ec16,21,250.0000000000000000,2,2020/03/19 23:07:57,9704964,215e5e0c5f978acbfefbc1ec3908a9be74fcec283a88c002dbbf24875f937fe8,215.7400000000000000,2020/03/20 11:27:43,9708296,570d74c516b8791c06a1117c8577c6aac03a4c1bc90b3eac584533b438d6ae82
maker,debt_auction,2020/03/19 20:41:53,9704315,3e2c8cd28581b6fd4f3aab695524389367ffdbe3495d15ee9ee0343af5a6ec16,21,250.0000000000000000,2,2020/03/19 23:45:25,9705153,af96dab7d3ebf3fd365210636850219c1dcc61c9ded1c6fa2f7a4b2a15a86bca,208.3333333333333333,2020/03/20 11:27:43,9708296,570d74c516b8791c06a1117c8577c6aac03a4c1bc90b3eac584533b438d6ae82
maker,debt_auction,2020/03/19 20:41:53,9704315,3e2c8cd28581b6fd4f3aab695524389367ffdbe3495d15ee9ee0343af5a6ec16,21,250.0000000000000000,2,2020/03/20 05:21:31,9706634,e95d3515550ade79ce66530d433caad2abb6faa295096c6eb1607949433e84b1,202.2653721682847896,2020/03/20 11:27:43,9708296,570d74c516b8791c06a1117c8577c6aac03a4c1bc90b3eac584533b438d6ae82
maker,debt_auction,2020/03/19 20:41:53,9704315,3e2c8cd28581b6fd4f3aab695524389367ffdbe3495d15ee9ee0343af5a6ec16,21,250.0000000000000000,2,2020/03/20 05:23:20,9706642,fa096b0a074c8b470c8646d850f4cc81b49da04e5949968a325618cb685b5e55,188.6792452830188679,2020/03/20 11:27:43,9708296,570d74c516b8791c06a1117c8577c6aac03a4c1bc90b3eac584533b438d6ae82
maker,debt_auction,2020/03/19 20:47:24,9704336,5deb94750e31b27edcbdff8c0415b660ac774e58e753e4f67a66927d397a21c1,22,250.0000000000000000,34,2020/03/19 20:47:24,9704336,5deb94750e31b27edcbdff8c0415b660ac774e58e753e4f67a66927d397a21c1,242.0000000000000000,2020/03/20 11:27:43,9708296,12473e89badb17b5908a3e2c19d999153e5a811446ff2f85513d8f2358a349e8
maker,debt_auction,2020/03/19 20:47:24,9704336,5deb94750e31b27edcbdff8c0415b660ac774e58e753e4f67a66927d397a21c1,22,250.0000000000000000,34,2020/03/19 20:47:31,9704337,24a6bf88005d19e53acdba496c6f4ff064dc04dc071ada99587b28716cd1f5bc,222.2222222222222222,2020/03/20 11:27:43,9708296,12473e89badb17b5908a3e2c19d999153e5a811446ff2f85513d8f2358a349e8
maker,debt_auction,2020/03/19 20:47:24,9704336,5deb94750e31b27edcbdff8c0415b660ac774e58e753e4f67a66927d397a21c1,22,250.0000000000000000,34,2020/03/19 23:18:53,9705016,be8f1366d3cac43e4fbfbffbaf2dc57a71fe61691d5b025da0ad4b6becd27b0e,215.7497303128371090,2020/03/20 11:27:43,9708296,12473e89badb17b5908a3e2c19d999153e5a811446ff2f85513d8f2358a349e8
maker,debt_auction,2020/03/19 20:47:24,9704336,5deb94750e31b27edcbdff8c0415b660ac774e58e753e4f67a66927d397a21c1,22,250.0000000000000000,34,2020/03/19 23:53:22,9705192,cf6d285c2116a6f607ba020effecfd1e69f791a6a17c98573d3144a59dc6484a,208.3333333333333333,2020/03/20 11:27:43,9708296,12473e89badb17b5908a3e2c19d999153e5a811446ff2f85513d8f2358a349e8
maker,debt_auction,2020/03/19 20:47:24,9704336,5deb94750e31b27edcbdff8c0415b660ac774e58e753e4f67a66927d397a21c1,22,250.0000000000000000,34,2020/03/20 05:25:23,9706653,adcf55262cc1b86e3ec8cdf470fc2edd5723cee56c126185b88a448f49444428,188.6792452830188679,2020/03/20 11:27:43,9708296,12473e89badb17b5908a3e2c19d999153e5a811446ff2f85513d8f2358a349e8
maker,debt_auction,2020/03/19 20:52:28,9704365,0d1f5adae7be1cbe5da44a6f6d61642796ca24208f836b3f9920a3eaedc8806f,23,250.0000000000000000,4,2020/03/19 20:52:28,9704365,0d1f5adae7be1cbe5da44a6f6d61642796ca24208f836b3f9920a3eaedc8806f,242.0000000000000000,2020/03/20 11:27:43,9708296,ebde47362af50f71fb98ce58d1ee71d3faf3ad893ab13fb65c9d405f4d5e0550
maker,debt_auction,2020/03/19 20:52:28,9704365,0d1f5adae7be1cbe5da44a6f6d61642796ca24208f836b3f9920a3eaedc8806f,23,250.0000000000000000,4,2020/03/19 20:52:44,9704367,18ede58cb5670422cfdc5fe8c4ced7b4d8b9418d88abffd918c3c8582e4f602a,222.2222222222222222,2020/03/20 11:27:43,9708296,ebde47362af50f71fb98ce58d1ee71d3faf3ad893ab13fb65c9d405f4d5e0550
maker,debt_auction,2020/03/19 20:52:28,9704365,0d1f5adae7be1cbe5da44a6f6d61642796ca24208f836b3f9920a3eaedc8806f,23,250.0000000000000000,4,2020/03/19 23:18:53,9705016,f8d45bd11af8d5fc8ca4dfcdeb262a2703a185df8108b8ee4546984d1d3afd5b,215.7497303128371090,2020/03/20 11:27:43,9708296,ebde47362af50f71fb98ce58d1ee71d3faf3ad893ab13fb65c9d405f4d5e0550
maker,debt_auction,2020/03/19 20:52:28,9704365,0d1f5adae7be1cbe5da44a6f6d61642796ca24208f836b3f9920a3eaedc8806f,23,250.0000000000000000,4,2020/03/19 23:53:22,9705192,2c8f0fd0e4be4fb7d654221d27deef49c63f373f69b204b818764f8d920e5d9c,208.3333333333333333,2020/03/20 11:27:43,9708296,ebde47362af50f71fb98ce58d1ee71d3faf3ad893ab13fb65c9d405f4d5e0550
maker,debt_auction,2020/03/19 20:52:28,9704365,0d1f5adae7be1cbe5da44a6f6d61642796ca24208f836b3f9920a3eaedc8806f,23,250.0000000000000000,4,2020/03/20 05:25:34,9706654,5d040aff4cfcced4ef3d78e34bd9c91327ff7d60fcc52608a1bd9bada4aaae12,188.6792452830188679,2020/03/20 11:27:43,9708296,ebde47362af50f71fb98ce58d1ee71d3faf3ad893ab13fb65c9d405f4d5e0550
maker,debt_auction,2020/03/19 20:58:49,9704395,3dbafd5fd2960e27740790d7f54a4053357bb9f2de9e4646a78a2635ea844fba,24,250.0000000000000000,12,2020/03/19 20:58:49,9704395,3dbafd5fd2960e27740790d7f54a4053357bb9f2de9e4646a78a2635ea844fba,242.0000000000000000,2020/03/20 11:27:43,9708296,86c90a024f87d7f4cb547a05c5354cd54c73183244dbbefc08d17a6a590e5dcb
maker,debt_auction,2020/03/19 20:58:49,9704395,3dbafd5fd2960e27740790d7f54a4053357bb9f2de9e4646a78a2635ea844fba,24,250.0000000000000000,12,2020/03/19 20:59:13,9704399,94b198078d789400383584f5d4783ed5d4f881ccaaed4ec4db33aecfbe787f63,222.2222222222222222,2020/03/20 11:27:43,9708296,86c90a024f87d7f4cb547a05c5354cd54c73183244dbbefc08d17a6a590e5dcb
maker,debt_auction,2020/03/19 20:58:49,9704395,3dbafd5fd2960e27740790d7f54a4053357bb9f2de9e4646a78a2635ea844fba,24,250.0000000000000000,12,2020/03/19 23:45:25,9705153,7586775aadc66279be93d1db14dce95935a71e5d9f81aa7ecdafb7580a517efc,208.3333333333333333,2020/03/20 11:27:43,9708296,86c90a024f87d7f4cb547a05c5354cd54c73183244dbbefc08d17a6a590e5dcb
maker,debt_auction,2020/03/19 20:58:49,9704395,3dbafd5fd2960e27740790d7f54a4053357bb9f2de9e4646a78a2635ea844fba,24,250.0000000000000000,12,2020/03/20 05:23:20,9706642,b7a582cf48945a5508d9ed3a3acbcced6244d11ed60c302b893f894aa4dfb5e2,188.6792452830188679,2020/03/20 11:27:43,9708296,86c90a024f87d7f4cb547a05c5354cd54c73183244dbbefc08d17a6a590e5dcb
maker,debt_auction,2020/03/19 21:04:22,9704421,9f1e6d68317b5fafffbf2f0fadd8df28badcef37e3631be2865062e85ea1d2cb,25,250.0000000000000000,12,2020/03/19 21:04:22,9704421,9f1e6d68317b5fafffbf2f0fadd8df28badcef37e3631be2865062e85ea1d2cb,242.0000000000000000,2020/03/20 11:27:43,9708296,50bb6a9c52819fe1d6e1410ab89e1a0b5347f90779c640fbf442c61443280057
maker,debt_auction,2020/03/19 21:04:22,9704421,9f1e6d68317b5fafffbf2f0fadd8df28badcef37e3631be2865062e85ea1d2cb,25,250.0000000000000000,12,2020/03/19 21:04:38,9704422,e2f8481640e8d2d9208d65a91dfb1aac84a7dcebb0f395b016f48ebdd93415da,222.2222222222222222,2020/03/20 11:27:43,9708296,50bb6a9c52819fe1d6e1410ab89e1a0b5347f90779c640fbf442c61443280057
maker,debt_auction,2020/03/19 21:04:22,9704421,9f1e6d68317b5fafffbf2f0fadd8df28badcef37e3631be2865062e85ea1d2cb,25,250.0000000000000000,12,2020/03/19 23:48:45,9705170,310fefda2425c1b4bbedaa0af6bce883492a448e9817cee359fbb5aabda1a937,215.7300000000000000,2020/03/20 11:27:43,9708296,50bb6a9c52819fe1d6e1410ab89e1a0b5347f90779c640fbf442c61443280057
maker,debt_auction,2020/03/19 21:04:22,9704421,9f1e6d68317b5fafffbf2f0fadd8df28badcef37e3631be2865062e85ea1d2cb,25,250.0000000000000000,12,2020/03/19 23:55:15,9705201,9906291a0cbb52ef6791a9c2eb99f1449775e1894d37aa4fa2c5fe5b16a48f43,208.3333333333333333,2020/03/20 11:27:43,9708296,50bb6a9c52819fe1d6e1410ab89e1a0b5347f90779c640fbf442c61443280057
maker,debt_auction,2020/03/19 21:04:22,9704421,9f1e6d68317b5fafffbf2f0fadd8df28badcef37e3631be2865062e85ea1d2cb,25,250.0000000000000000,12,2020/03/20 05:25:23,9706653,9e39cda1f0e977d84bd77286d308bf4b346cfb11f4a245a537e800b1b7a74c56,188.6792452830188679,2020/03/20 11:27:43,9708296,50bb6a9c52819fe1d6e1410ab89e1a0b5347f90779c640fbf442c61443280057
maker,debt_auction,2020/03/19 21:10:27,9704448,6d330ed41364b24c2ffee3e8bf7e08bf346e6cd5fd11db6f2852de9d14c3925e,26,250.0000000000000000,4,2020/03/19 21:10:27,9704448,6d330ed41364b24c2ffee3e8bf7e08bf346e6cd5fd11db6f2852de9d14c3925e,242.0000000000000000,2020/03/20 11:27:43,9708296,32b1743ca20e223346c4ddd2adfdf878825044bacf40b4e3cfd8719fca32df79
maker,debt_auction,2020/03/19 21:10:27,9704448,6d330ed41364b24c2ffee3e8bf7e08bf346e6cd5fd11db6f2852de9d14c3925e,26,250.0000000000000000,4,2020/03/19 21:10:34,9704450,e577fa173bd78ab5fe4f118a3ef562b87820cb8bfce9b4b1acc072e4775124ac,222.2222222222222222,2020/03/20 11:27:43,9708296,32b1743ca20e223346c4ddd2adfdf878825044bacf40b4e3cfd8719fca32df79
maker,debt_auction,2020/03/19 21:10:27,9704448,6d330ed41364b24c2ffee3e8bf7e08bf346e6cd5fd11db6f2852de9d14c3925e,26,250.0000000000000000,4,2020/03/19 23:55:02,9705199,5d814f038813ec2ecbd9305816356d5571a10a89fc5a16b9fe0af15d1ec79d37,215.7300000000000000,2020/03/20 11:27:43,9708296,32b1743ca20e223346c4ddd2adfdf878825044bacf40b4e3cfd8719fca32df79
maker,debt_auction,2020/03/19 21:10:27,9704448,6d330ed41364b24c2ffee3e8bf7e08bf346e6cd5fd11db6f2852de9d14c3925e,26,250.0000000000000000,4,2020/03/19 23:55:15,9705201,1d6b2be248e66eb963e7eb7fec6b3eeec2c95ec40e6fd237f5f66c087792f43b,208.3333333333333333,2020/03/20 11:27:43,9708296,32b1743ca20e223346c4ddd2adfdf878825044bacf40b4e3cfd8719fca32df79
maker,debt_auction,2020/03/19 21:10:27,9704448,6d330ed41364b24c2ffee3e8bf7e08bf346e6cd5fd11db6f2852de9d14c3925e,26,250.0000000000000000,4,2020/03/20 05:25:34,9706654,8b745a73a556bcd859c0a327cee9bc2a50a72e81693a8479192fd0e28f2304b6,188.6792452830188679,2020/03/20 11:27:43,9708296,32b1743ca20e223346c4ddd2adfdf878825044bacf40b4e3cfd8719fca32df79
maker,debt_auction,2020/03/19 21:16:46,9704477,9ad965b9de1664268315688bcf5e23517f31b570d82ec82588230ac858b8dd47,27,250.0000000000000000,6,2020/03/19 21:16:46,9704477,9ad965b9de1664268315688bcf5e23517f31b570d82ec82588230ac858b8dd47,242.0000000000000000,2020/03/20 11:27:43,9708296,0a1b3a1c891db06fe6aa1114d9aa291ff73175bfa8f6fccfa9207a91c732b37d
maker,debt_auction,2020/03/19 21:16:46,9704477,9ad965b9de1664268315688bcf5e23517f31b570d82ec82588230ac858b8dd47,27,250.0000000000000000,6,2020/03/19 21:16:49,9704478,55edabc900f84298e14996d7de0499ece21f74ae070d38fbc2386aad954183e6,222.2222222222222222,2020/03/20 11:27:43,9708296,0a1b3a1c891db06fe6aa1114d9aa291ff73175bfa8f6fccfa9207a91c732b37d
maker,debt_auction,2020/03/19 21:16:46,9704477,9ad965b9de1664268315688bcf5e23517f31b570d82ec82588230ac858b8dd47,27,250.0000000000000000,6,2020/03/19 23:45:25,9705153,7a5984e3d06972e4bdb0108643248a4589f6daee7c20eb5ed24615507615833c,208.3333333333333333,2020/03/20 11:27:43,9708296,0a1b3a1c891db06fe6aa1114d9aa291ff73175bfa8f6fccfa9207a91c732b37d
maker,debt_auction,2020/03/19 21:16:46,9704477,9ad965b9de1664268315688bcf5e23517f31b570d82ec82588230ac858b8dd47,27,250.0000000000000000,6,2020/03/20 05:23:20,9706642,07d71c7983f5e73fe4d1a16122d2230c647b3724f98aeaded94042e3109d1bc9,188.6792452830188679,2020/03/20 11:27:43,9708296,0a1b3a1c891db06fe6aa1114d9aa291ff73175bfa8f6fccfa9207a91c732b37d
maker,debt_auction,2020/03/19 21:24:20,9704513,d79674671d193d16b4b877bd78abed483a926dd5ee84498c588c75c655b3da9b,28,250.0000000000000000,14,2020/03/19 21:24:20,9704513,d79674671d193d16b4b877bd78abed483a926dd5ee84498c588c75c655b3da9b,242.0000000000000000,2020/03/20 11:27:43,9708296,d125f5fe81edd39529aaa27420236e52eafea31d101693786a284641dad28a35
maker,debt_auction,2020/03/19 21:24:20,9704513,d79674671d193d16b4b877bd78abed483a926dd5ee84498c588c75c655b3da9b,28,250.0000000000000000,14,2020/03/19 21:24:42,9704515,533fe7c94b27e1bb2fe98c6c3d41eabb46fab6abf7a5989bb6a9f4574196928e,222.2222222222222222,2020/03/20 11:27:43,9708296,d125f5fe81edd39529aaa27420236e52eafea31d101693786a284641dad28a35
maker,debt_auction,2020/03/19 21:24:20,9704513,d79674671d193d16b4b877bd78abed483a926dd5ee84498c588c75c655b3da9b,28,250.0000000000000000,14,2020/03/19 23:51:27,9705185,0c1ff048c982f0b28cb64cf9bc0383638a3d824516a191102fd37b9dbf7704f0,215.7497303128371090,2020/03/20 11:27:43,9708296,d125f5fe81edd39529aaa27420236e52eafea31d101693786a284641dad28a35
maker,debt_auction,2020/03/19 21:24:20,9704513,d79674671d193d16b4b877bd78abed483a926dd5ee84498c588c75c655b3da9b,28,250.0000000000000000,14,2020/03/19 23:55:15,9705201,6d502474b1e60ed75e351bd7d6d872f75077a21ab1c557d7f2c979d95f3554ec,208.3333333333333333,2020/03/20 11:27:43,9708296,d125f5fe81edd39529aaa27420236e52eafea31d101693786a284641dad28a35
maker,debt_auction,2020/03/19 21:24:20,9704513,d79674671d193d16b4b877bd78abed483a926dd5ee84498c588c75c655b3da9b,28,250.0000000000000000,14,2020/03/20 05:25:23,9706653,70a189fa3b0eab41e68c150e8cf6cc38232ad3106a968f9260af2b8086322b3c,188.6792452830188679,2020/03/20 11:27:43,9708296,d125f5fe81edd39529aaa27420236e52eafea31d101693786a284641dad28a35
maker,debt_auction,2020/03/19 21:30:43,9704542,1b82b656c325a54e06d3b161a0a83ba80a3804d8010ea5357bf843263272cf8e,29,250.0000000000000000,24,2020/03/19 21:30:43,9704542,1b82b656c325a54e06d3b161a0a83ba80a3804d8010ea5357bf843263272cf8e,242.0000000000000000,2020/03/20 11:27:43,9708296,e89951ea3fd8ba77cd6772b6b21110349c0ee98ecfcae77e91cd0bb81a3edc99
maker,debt_auction,2020/03/19 21:30:43,9704542,1b82b656c325a54e06d3b161a0a83ba80a3804d8010ea5357bf843263272cf8e,29,250.0000000000000000,24,2020/03/19 21:30:54,9704543,85ffd324a685236fbedc9d30aab4ee448bc417cbdb75d93fcf976a5d19dd9b4d,222.2222222222222222,2020/03/20 11:27:43,9708296,e89951ea3fd8ba77cd6772b6b21110349c0ee98ecfcae77e91cd0bb81a3edc99
maker,debt_auction,2020/03/19 21:30:43,9704542,1b82b656c325a54e06d3b161a0a83ba80a3804d8010ea5357bf843263272cf8e,29,250.0000000000000000,24,2020/03/19 23:55:15,9705201,ba28dda99bfc590c889cb9edcd2f43bfc818f20966883129d019c7e7d796a7ef,208.3333333333333333,2020/03/20 11:27:43,9708296,e89951ea3fd8ba77cd6772b6b21110349c0ee98ecfcae77e91cd0bb81a3edc99
maker,debt_auction,2020/03/19 21:30:43,9704542,1b82b656c325a54e06d3b161a0a83ba80a3804d8010ea5357bf843263272cf8e,29,250.0000000000000000,24,2020/03/20 05:25:34,9706654,2dcd3087afc5b0c0ff4dca302ace6f74a79c819b9910a9753ce0e44a14cd76a9,188.6792452830188679,2020/03/20 11:27:43,9708296,e89951ea3fd8ba77cd6772b6b21110349c0ee98ecfcae77e91cd0bb81a3edc99
maker,debt_auction,2020/03/19 21:40:33,9704582,f6de45c71842f1b5016f5386eb279e2cf571e53a484064ac8f5870b6eac52e57,30,250.0000000000000000,11,2020/03/19 21:40:33,9704582,f6de45c71842f1b5016f5386eb279e2cf571e53a484064ac8f5870b6eac52e57,242.0000000000000000,2020/03/20 11:27:43,9708296,a9517f4457688ed618097b9a40c8b83d7071fabac1b6befe363661546a919555
